,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,205,0,597
1,-1,-1,-1.0,392,0,597
2,1,1,-1.0,181,1,597
3,-1,-1,-1.0,416,1,597
4,1,1,-1.0,202,2,531
5,-1,-1,-1.0,329,2,531
