,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,2996,0,5935
1,-1,-1,-1.0,2939,0,5935
2,-1,-1,-1.0,1122,1,2046
3,1,1,-1.0,924,1,2046
