,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,464,0,880
1,1,1,-1.0,416,0,880
2,-1,-1,-1.0,408,1,880
3,1,1,-1.0,472,1,880
4,-1,-1,-1.0,246,2,570
5,1,1,-1.0,324,2,570
