,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,2995,0,5928
1,1,1,-1.0,2933,0,5928
2,-1,-1,-1.0,662,1,1347
3,1,1,-1.0,685,1,1347
