,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,2367,0,5947
1,1,1,-1.0,3580,0,5947
2,-1,-1,-1.0,1763,1,3750
3,1,1,-1.0,1986,1,3750
4,-1,1,1.0,1,1,3750
