,31,32,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,269,0,477
1,1,1,-1.0,208,0,477
2,1,1,-1.0,231,1,477
3,-1,-1,-1.0,246,1,477
4,1,1,-1.0,25,2,46
5,-1,-1,-1.0,21,2,46
