,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,279,0,598
1,-1,-1,-1.0,319,0,598
2,1,1,-1.0,375,1,598
3,-1,-1,-1.0,223,1,598
4,1,1,-1.0,278,2,598
5,-1,-1,-1.0,320,2,598
6,1,1,-1.0,330,3,598
7,-1,-1,-1.0,268,3,598
8,1,1,-1.0,267,4,598
9,-1,-1,-1.0,331,4,598
10,1,1,-1.0,24,5,47
11,-1,-1,-1.0,23,5,47
