,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,496,0,879
1,-1,-1,-1.0,383,0,879
2,1,1,-1.0,487,1,879
3,-1,-1,-1.0,392,1,879
4,1,1,-1.0,167,2,270
5,-1,-1,-1.0,103,2,270
