,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,255,0,596
1,-1,-1,-1.0,341,0,596
2,1,1,-1.0,285,1,596
3,-1,-1,-1.0,311,1,596
4,1,1,-1.0,15,2,28
5,-1,-1,-1.0,13,2,28
