,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,477,0,876
1,1,1,-1.0,399,0,876
2,1,1,-1.0,270,1,546
3,-1,-1,-1.0,276,1,546
