,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,784,0,1657
1,1,1,-1.0,873,0,1657
2,-1,-1,-1.0,33,1,68
3,1,1,-1.0,35,1,68
