,31,32,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,235,0,463
1,1,1,-1.0,228,0,463
2,1,1,-1.0,226,1,463
3,-1,-1,-1.0,237,1,463
4,-1,-1,-1.0,29,2,74
5,1,1,-1.0,45,2,74
