,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,485,0,882
1,1,1,-1.0,397,0,882
2,-1,-1,-1.0,497,1,882
3,1,1,-1.0,385,1,882
4,-1,-1,-1.0,453,2,882
5,1,1,-1.0,429,2,882
6,1,1,-1.0,408,3,882
7,-1,-1,-1.0,474,3,882
8,-1,-1,-1.0,301,4,720
9,1,1,-1.0,419,4,720
