,31,32,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,316,0,842
1,-1,-1,-1.0,525,0,842
2,1,-1,1.0,1,0,842
3,1,1,-1.0,61,1,158
4,-1,-1,-1.0,97,1,158
