,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,969,0,1672
1,-1,-1,-1.0,703,0,1672
2,-1,-1,-1.0,791,1,1672
3,1,1,-1.0,881,1,1672
4,1,1,-1.0,766,2,1206
5,-1,-1,-1.0,440,2,1206
