,40,4770,energy,num_occurrences,chunk_id,chunk_size
0,-1,-1,-1.0,473,0,880
1,1,1,-1.0,407,0,880
2,1,1,-1.0,340,1,880
3,-1,-1,-1.0,540,1,880
4,1,1,-1.0,347,2,772
5,-1,-1,-1.0,425,2,772
