,31,32,energy,num_occurrences,chunk_id,chunk_size
0,1,1,-1.0,295,0,513
1,-1,-1,-1.0,218,0,513
2,1,1,-1.0,234,1,487
3,-1,-1,-1.0,252,1,487
4,1,-1,1.0,1,1,487
